review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,Polarity,Subjectivity,Sentiment
RLDVUM9UMEVFA,B093SLWMS7,4.0 out of 5 stars Good battery life,Shae McCollum,4,"I've been using these for work and work outs. The sound comes through the speaker without distortions. It fits pretty well in my ear (except sometimes when chewing or talking, but thats pretty understandable). I usually use one earbud at a time and can go a week or so without charging. It can be pause/play and turned up/down with taps but its not the easiest for me to work. Overall solid purchase. I use them on a regular.","Reviewed in the United States July 8, 2024",AGLZ64CXYGJJ3YOPADKZ2UP3GAHA,1,0,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.09285714285714286,0.40384615384615385,Neutral
R2BVU0WB0NUFXF,B093SLWMS7,4.0 out of 5 stars The Cheaper Airpod,Samara,4,"As the title suggests, they sound just like an airpod, for a 3rd of the price. The connectivity is really good, I haven't had problems yet. The problems I have with it are honestly just personal preference, so if you're not like me, then these are good for you.Pros:1) Amazing audio quality2) Affordable price3) Highly customizable4) Bluetooth range is extremely high5) The case isn't too bulky, but also isn't too small, so I know when it is and isn't in my pocket.6) Earbuds fit very nicely in my ears7) The battery life is AMAZING. I've been using these for 3 days on a single charge and they haven't died yet. Keep in mind I use earbuds for at least 5-7 hours a day.Cons:1) Case durability is bad. 1st day out of the box and I already had scratches just from it being alone in my pocket. If you're gonna get the earbuds, get a travel case for them.2) The vocal transparency mode (the one that lets you have conversations while playing music) doesn't let you actually have an understandable conversation without the volume being at 50% and/or being right up next to the person.3) This one's just personal preference, but the bass isn't punchy at all. You can turn on a setting in the app for more punchy bass, but it still doesn't feel like enough.","Reviewed in the United States April 21, 2024",AHONEA7UI7436IZJVLYWCS7ECVRA,1,1,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.16580357142857152,0.5065277777777778,Neutral
R2MCA6GU67E1OG,B093SLWMS7,4.0 out of 5 stars Stay in please!,Meghan Alvarez,4,"I wanted to love these headphones so bad but they don’t stay in my ears at all. The noise canceling is insane. I can be in a store and hear nothing but whatever is playing in my headphones. The sound is great, overall great headphones, my husband has a pair and loves his, mine just won’t stay in.","Reviewed in the United States July 18, 2024",AFGY2FTEKL2QFTLJRJCIOLWWWZ7Q,1,0,Color: Navy Blue,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.11428571428571434,0.5952380952380951,Neutral
R2KGBY841OTRBF,B093SLWMS7,5.0 out of 5 stars Great earbuds,Jason,5,"I love most Anker products and these are no exception. First, the price is really good for earbuds of this quality. The sound quality is great and easily fine tuned in the app. Everyone I have called while using these has said that my voice is very clear and they could not tell I was using Bluetooth.I would recommend these to anyone.","Reviewed in the United States July 23, 2024",AG2UH6T3HRNMPGQWQ5TLVEYHAYMA,1,1,Color: Coral Red,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.46208333333333335,0.5227083333333333,Positive
R24AN04B40EJC,B093SLWMS7,5.0 out of 5 stars Happy with my purchase,verena,5,"I've been using these for around three months and I'm happy with them. The color blue is pretty, they fit comfortably in my ear and come with four or five different sizes for the ear thingies. The battery lasts super long. Noise cancellation isn't the best, and weirdly, the ""public transportation"" mode is the one that works best for the gym. Overall they're great for the price.","Reviewed in the United States July 17, 2024",AG6RV26CQSMM5CQLTFO2A5TQ7H2Q,1,0,,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.3166666666666667,0.5273809523809524,Positive
R2SSX4BU3B1A6O,B093SLWMS7,5.0 out of 5 stars Fricken Awesome,KEN HOWELL,5,"Pulled these out then charged and cranked up some Tom Sawyer and Great White for a test drive. Everything about these is awesome. Great bass, mids, and treble is sharp. Awesome audio and features are easy to use thanks to the app and instructions are virtual with the app. Highly recommend.","Reviewed in the United States July 25, 2024",AGLA7DV7CGSEMFJIIEH25QGJ34QA,1,1,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.4118333333333334,0.6323333333333333,Positive
R12FSDNZ96FH0B,B093SLWMS7,5.0 out of 5 stars Nice!,Danette Pickens,5,"I have gone through several earbuds in the past few years. This set here is the best ones I have ever had. Noise cancellation is on point, the microphone picks up my voice, they fit my ears nicely.....I can go on and on. If you are looking for earbuds, I definitely recommend this set.","Reviewed in the United States July 18, 2024",AEFGCPGZX4PFVSLYXHSSTZ6KOVHA,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.15833333333333335,0.2583333333333333,Neutral
RZUDPMTDEPK4N,B093SLWMS7,5.0 out of 5 stars Anker delivers again,Asher Ratkowski,5,"Sound quality is very good, bass is the best I've head in a pair of wireless earbuds! I'm someone who likes heavy bass a lot and these are punchy","Reviewed in the United States July 28, 2024",AGC3ID2LBN7PPUSR4VOVZCKR4HNA,1,0,Color: Coral Red,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.3016666666666667,0.49666666666666676,Positive
RHBVAI3Y8XAR5,B093SLWMS7,"4.0 out of 5 stars Wonderful sound, only one issue",LadyKraken,4,"First off, the sound is great, I have absolutely no problems with that. The bass is very nice, as is the connectivity, noise cancelation, and comfort.All top notch, my only issue (and it's a deal breaker) is the control button on the earbuds. When trying to pause or skip back and forth between songs, or audiobook sections, the touch button on the earbuds responds poorly. It is so very frustrating to be listening to a book, try to pause it, and be unable to get it paused. Or, when you try to pause it, and it's not being responsive, so you keep clicking until it listens, and then end up skipping all over your book. Very frustrating.","Reviewed in the United States May 26, 2024",AFMGGY23Q5WN35XIVYOJBQCOJORA,1,0,Color: Coral Red,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.07833333333333337,0.6569444444444444,Neutral
R25MDAG1KQAH9C,B093SLWMS7,"5.0 out of 5 stars Liked them well, then list them so got a new set",John,5,"These are comfortably, great sounding and long lasting earbuds. Left my old set somewhere so purchased a new set. Well made so hoping I’ll have this set a long time ;)","Reviewed in the United States July 28, 2024",AECYLN2OAOBUVI5O6ZR2SGNW2SDA,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.14829545454545454,0.4005681818181818,Neutral
R3W3U6MWZZR713,B093SLWMS7,4.0 out of 5 stars work a little slick,Amazon Customer,4,kind of hard to hod on ro putting in ear work well,"Reviewed in the United States July 24, 2024",AEDJMVXTVLHQ5EKUDWY4SVEOMN6A,1,0,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.15416666666666665,0.7208333333333333,Neutral
R3B3E2I28S7ZP3,B093SLWMS7,5.0 out of 5 stars Excellent,Tara,5,These are excellent quality and worked just as I hoped. They never fall out of my ears and the bright colors are a great flag to people that I have them in and can’t hear them.,"Reviewed in the United States July 20, 2024",AGSTOGZLJXBTON35QRJVKHTCZYFQ,1,0,Color: Coral Red,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.8333333333333334,0.85,Positive
R1QLFE62IZYOD,B093SLWMS7,5.0 out of 5 stars Better than AirPods!,BethAnne,5,"These are more comfy and have better noise cancelling than my sister’s AirPods! I love them! Watching lectures for grad school and having to keep them in for a few hours at a time has been easy. They don’t hurt my ears and I don’t have to take them out to have a break. Highly recommend!!! They are super cute, sleek, and totally worth the money!","Reviewed in the United States July 6, 2024",AHBYZDJVHB6DMSHYZHQ5RKX5TY6Q,1,0,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.3893518518518519,0.5377777777777778,Positive
R1PYCL2C9NM8GZ,B093SLWMS7,5.0 out of 5 stars Don’t think twice get em,Mike D,5,Great sound quality. Noise cancellation is great. Very comfortable in ear. Had Apple AirPods in the past and decided to change it up because of the price difference and I’m very happy I did these earbuds better overall in my experience.,"Reviewed in the United States July 18, 2024",AHOCPENOOBHUBP3X6HWRA5AMPKFA,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.47125,0.58125,Positive
R2FJH4KF9BJNUU,B093SLWMS7,5.0 out of 5 stars Great headphones,Reaper,5,"I really like these ear phones. They provide gread bass and have a bice long battery life. The individual headphones last around 6 to 7 hours and the case lasts for 24 to 30 hours. Great buy quality, although the price is still abit high. It was worth it.","Reviewed in the United States July 10, 2024",AFUKD2VT265Q2AIDLZZDA6JBUVMQ,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.1575,0.3695833333333333,Neutral
R3PK7VPH9QOLQQ,B093SLWMS7,5.0 out of 5 stars Used them for 12 straight hours,Joshuah,5,"I clean pools and used just the left one for 12 straight hours and it's still at 70% battery capacity. Sounds great, phone calls were very clear on both ends and they never fell out or moved and I move around quite a bit. I used $300 JBLs that turned out to be crap so I just threw those away after using these. The only arguably bad thing I have to say is that you don't have a ""one touch"" operation when you only have one of them in your ear. You only have the ""double touch"" or ""2sec hold"" option but that definitely doesn't break it for me, especially for the price.","Reviewed in the United States June 13, 2024",AGKTFF6ZFNRPCZO5MYFMPMUF4QXQ,1,0,Color: Navy Blue,Soundcore by Anker Life P3 Noise Cancelling Earbuds,-0.0002564102564102538,0.6396153846153847,Neutral
R3LM0FUS1XHSRB,B093SLWMS7,4.0 out of 5 stars Updated to 4 Stars Based on Customer Service/Fixes for several issues,James,4,"Leaving my original review below but changing my review to 4 stars based on the customer service. I reached out to Anker about my issues below and their CSR was very responsive. She walked me through a number of steps and when resets, etc. did not fix the connection problems, she gave me a RMA and shipped me a new unit as well as some foam eartips. The foam tips did WONDERS. I am surprised that they do not include them as an option in the box from the get go (maybe people like me are a very small minority) but they worked really well in keeping the buds in place. They will still come out in extended use (still waiting on a spirit x version of these) but I definitely don't have the same fear that they will fall out at an inopportune time. I still have a few connection issues from time to time and the lack of physical buttons can often be rage inducing so I'm not giving these 5 stars but they are a really good value for the money and from a company that stands behind their product.Original review below:Anker has provided so much value to me over the years (to date, I've bought the soundcore life 2, life q20, spirit X, curve, and an untold amount of cables :D) and I want to love these earbuds so much. There's so much promise and so many features but the sum of it all falls short for me.First off, they look great - as soon as I bought them (my first set of wireless earbuds), people in my office were asking what they were because they looked really sharp. When I am sitting down at my desk and have both of these in, they are really good at blocking out exterior noise which is why I bought them (I work in a refashioned warehouse and the HVAC system and the industrial refrigerators we have create a ton of looping, irritating noise). The ANC is pretty solid for my needs and the sound quality for the podcasts I listen to seems really good.However, the problems arise when I am not using them in that ideal scenario (seated, both buds in). When I have one bud in, the touch controls don't seem to work as well and I have to try a few times for the command to register, if it does at all. This might be a minor quibble as I'm not sure how many people are going into ""mono"" mode but since it is most of my day, it can make the headphones borderline unusable for me. In the same vein, I do like the app (Android) but I hate the widget - whenever I flip to it to switch the hearing modes, it never says the buds are connected...even though they are in my ear and playing music. It defeats the purpose of using a widget because I then have to unlock my phone and do it through the app. Now, I wouldn't have to do it through the app ... if the touch controls worked properly when I had one bud in. It's a cycle of frustration!Finally, the biggest problem for me is that the buds simply do not stay in all the time. especially when I am walking. I have tried several of the covers that they provided in the box and while I get a good seal for listening, I can feel the bud start to slip out of my ear as I am walking. I start panicking that it's going to fall and slam on the stamped concrete floors of the office and I'm going to be out the money I paid for these. If Anker made a spirit X version of these that hooked above the ear, that might be a better choice for me. For now, because of the above frustrations, these have been relegated to just at home use for my wife and I when we are not being active and can have both buds in.","Reviewed in the United States July 17, 2021",AHUK67NI4JQRYVD3RJ6YLQEOC47Q,1,104,Color: Navy Blue,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.15154201590371805,0.4550139694820548,Neutral
RJCLBUNTY2E0X,B093SLWMS7,5.0 out of 5 stars Very impressive buds for the price,H. Fox,5,"I'm nothing close to being an audiophile, but I use earbuds and headphones of several different brands a lot, in and out of the house. As a 65+ senior with a mild but annoying tinnitus problem, I use my AirPods Pro every time I watch TV at home because, without them, it's very difficult to catch all of the dialogue of almost every program I watch. They sync with my LG TV very well so I don't have to adjust TV settings for video/audio syncing.But this is a review of the Soundcore by Anker Life P3 Noise Cancelling Earbuds, so why am I talking up the AirPods Pro? Simple. They make for a great comparison. I've owned earlier versions of the Anker Soundcore non-ANC buds that were less expensive, and it showed in their performance. But, I gotta say, the P3 ANCs are way, way better. I don't fly a lot, but recently, on some very long flights from Florida to western Canada, the P3s really shined. The constant noise level in most airliners is terrible and completely wears me out even after short flights. I was skeptical about using earbuds instead of headphones, but I literally couldn't believe my ears when I popped the P3s in and was instantly transformed by the quiet! Their noise canceling performance might not be the very best, but I've tried other brands including Sony, Sennheiser and Bowers-Wilkins and the P3s are truly nearly as good - including my AirPods Pro, which are my all-time favorites for both overall sound quality and ANC. The shocker, of course, is that the P3s are a fraction of the cost.To my problematic ears the sound quality of the P3s isn't quite there, but they are way more than just satisfactory. I would have given them four-and-a-half stars for that aspect, but Amazon won't let me. All around, the P3s are just plain awesome, and at their price point, they're amazing. Oh, and by the way, they work very well with my LG TV also. If I couldn't, or didn't want to, afford the AirPods Pro, the P3s would make me very happy as an alternative.Now for one quibble. The P3s charging case is just plain terrible. Not because they don't protect the buds or charge them properly, but because, in my experience, they're constantly popping open and dropping the P3s at the worst possible moments. The case is SO easy to accidently pop open, that if dropped a mere few inches onto a firm surface, mine would flop open and invariably the earbuds would just fall out. This made for some especially exciting moments on said airline trip to Canada. I nearly lost the P3s several times when they'd fall out of a pocket, or my backpack, and the case would pop open and scatter the buds in different directions. Just try finding two black earbuds on black carpet under your airline seat a couple times - not a pleasant experience. Heads up, Anker! I love a lot of your products, but you could do seriously better designing a case for such great earbuds.","Reviewed in the United States August 22, 2023",AEKYMROIZQIL46DMG3NJLQI6B6MQ,1,32,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.06838325652841783,0.5178456221198157,Neutral
RAUAMI7CMSI1S,B093SLWMS7,5.0 out of 5 stars Best headphones ever purchased,Jessica Carder,5,"I am a serial AirPod loser. I have gone through 4 sets of AirPods, bought refurbished and all! The price was building up so I decided to by headphones that weren’t as pricey.These are those headphones, and what a great purchase it was! The battery last so long, has AMAZING sound cancellation, and I mean just like my AirPods. They don’t hurt my ears and just stylish and all.Overall a fantastic product. ❤️","Reviewed in the United States June 26, 2024",AHGSUWQBDDFLQIQF4WWJCTEYVGGQ,1,0,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.3171875,0.6380208333333334,Positive
R2CFNDUJUAROHO,B093SLWMS7,5.0 out of 5 stars Pretty decent product for the money.,Matt Cavin,5,"These feel like they fit pretty well and the sound is pretty decent. I've used them for phone calls and people generally say they can't tell the difference between the sound quality with these versus my Galaxy Buds 2 Pro. The sound quality on these isn't quite as good as the Galaxy words nor is the noise cancellation but for the money, I didn't expect it to be. The battery life does seem to be as advertised and the charging case seems to last forever. The buds themselves feel pretty solid but the case feels a little cheap. Overall, I'm pretty happy with them.","Reviewed in the United States June 15, 2024",AFX6OLEWT3FC4RIPPW6SMSAWP6CA,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.266421568627451,0.5725490196078432,Positive
R1F4CL31ULDQW1,B093SLWMS7,"4.0 out of 5 stars Great for price, very strong bass (maybe too strong)",eqrweqe,4,"I revisited these after my Sony WF-1000XM4's started experiencing battery issues and the company wouldn't replace them.Putting them in is still a trick I'm learning to master. I still don't quite get the ""lock"" movement, but once they're in they stay in about as well as any other bud.For the price, the sound quality is essentially the same as the XM4's. Both earbuds needed some fussing with the EQ to get the best profile. The major difference is that while Sony lets you control the bass boost, this one goes full throttle. I had to heavily boost all the other frequencies in the EQ while reducing the lower frequencies to near zero (see screenshot for my recommendation) just to get it to a level I would consider acceptable. Some will like how ungodly strong it is, others will not.Noise canceling seems to be about on par with Sony, but the ambient sound is definitely much worse. The XM4's were clear as day whereas these still sound quite muffled. But the XM4's are a few bennies whereas this is 60 bucks, so you can't really complain too much.Touch controls are responsive, though you might get some accidental presses here and there. The only thing I wish these had was a sensor to automatically pause when you take the earbuds out, but I think I'll live.Bottom line, for 60 bucks these are really good earbuds that can compete with the best, with a few caveats here and there.","Reviewed in the United States February 13, 2024",AG7A23DX5XH3NCQ3THOP3P2LEO5A,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.17026515151515154,0.41553030303030297,Neutral
R3QRNUO0SUVZK7,B093SLWMS7,5.0 out of 5 stars Good quality,Bob T,5,Love the device locator.,"Reviewed in the United States July 30, 2024",AEAIMF3FOMLBLTESPMTHNLC3JX2Q,1,0,Color: Navy Blue,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.5,0.6,Positive
R20HWAW0F19VSR,B093SLWMS7,5.0 out of 5 stars Works great,AMZ98765,5,Did not have super high expectations but they work great. Sound is great.Love the oatmeal color. Very pretty. Hope they hold up.,"Reviewed in the United States July 18, 2024",AFWAMZEWKL7SQPDVZP7CQ7CNAHDQ,1,0,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.40366666666666673,0.6713333333333333,Positive
R1M95ZYL7OWHHY,B093SLWMS7,5.0 out of 5 stars Sound great and battery last forever,J. Tucker,5,I use these all the time. I feel like the battery last forever. I probably only charge them once a week. they are a comfortable fit and don't fall out easily.,"Reviewed in the United States July 9, 2024",AEYOJRC3QPYEIJYBAWD5TA667IYA,1,0,Color: Navy Blue,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.24666666666666667,0.62,Positive
R3AE4GY7BMAUEZ,B093SLWMS7,4.0 out of 5 stars Good for the price,Justin Klotz,4,Has ok noise cancelation but has 3 types of it for different environments. The sound is great and can't complain. Only downside for me was the comfort. I just keep feeling like they were going to fall out. Try different ear tips also. Only charged them twice so far.,"Reviewed in the United States June 5, 2024",AEIEAFWN47K34FRBO5CETRQD4HLA,1,0,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.22500000000000003,0.73125,Positive
R3NAA0LJ9LJH3R,B093SLWMS7,"5.0 out of 5 stars Good sound, decent noise cancellation",SCT93,5,"I don’t have a lot of experience with noise cancellation headphones, but these seem to do a really good job and have very good sound. They are comfortable and the price was right on a lightning deal. I’ve only had them for a day so I can’t speak for the longevity, but as of right now, I highly recommend.","Reviewed in the United States June 27, 2024",AFNKAQETWO3NFCE53VSEEM4TD2FA,1,0,,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.3926785714285714,0.6489285714285714,Positive
R39MPMWZBPUGUC,B093SLWMS7,"5.0 out of 5 stars Great sound quality, especially for the price",Andy,5,"I've wasted money on pro buds 2, and between 3 pro anc by status, both sounded like crap. As someone who loves sound quality and some bass. These have it. I've been sleeping on this brand forever. Sennheisers sounds as good or a little better but cost way more and stop working after time. These are cheaper to replace anyways.","Reviewed in the United States June 22, 2024",AHPDUWNHQRZ67NC2ERN63VM2OI3Q,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.0953125,0.47500000000000003,Neutral
R3G4RF1CYA8POE,B093SLWMS7,5.0 out of 5 stars Awesome!,Artfull,5,"Best purchase ever!!! They’re pretty and the sound is awesome!!! Like Boise surround sound, very clear and clean sound.","Reviewed in the United States July 21, 2024",AGLXFCD764NDURXQEFJILPJVIESA,1,0,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.4933333333333333,0.5872916666666668,Positive
RFD4WZ3MS8Y2O,B093SLWMS7,4.0 out of 5 stars Good value for price - with a catch,StephenH,4,"Briefly, I find these earbuds well worth the price and recommend them. My review is not a comparison of the product to others but the value of my purchase. * Noise cancellation is so-so overall. It's not ""true"" noise cancellation but rather smooths out ambient sounds. For example, the outdoor setting is reasonable for reducing wind noise but does not eliminate it. However, I do not find stark differences between the settings. The app has been updated since my purchase a couple months ago, and my initial experience with noise reduction was better before the update(s). Users can hope for Anker to do more tweaking to improve this feature.* Fit and finish is good. The case seems sturdy and would probably easily withstand a few drops. I like the tip selection and customizing them did improve my experience, although not as dramatically as perhaps advertised. I have slept with these earbuds with no negative consequence. The tap response is satisfactory although requiring something of a firm touch - some users may appreciate this while others might prefer a lighter touch.* The app is easy to navigate and the preset equalizer settings are numerous. The various settings are unique and have a qualitative impact on sound. This is not a situation where the user changes a setting and struggles to hear the difference. I have had no problem with the buds synching with my device or with each other (e.g., one earbud works but the other does not).* Sound quality is good and provides a good range of tones. I am a bit skeptical of the ""big bass,"" but again the setting does have an impact on sound. An audiophile should probably look elsewhere but sound quality will well satisfy most users.* The range - the distance between my device and the earbuds - is good. I am fortunate to live in a larger than average home and do not lose connection unless I am on the opposite end of the house from my device.* I have not used the wireless charging but have no reason to doubt the function. Otherwise, the battery appears to have a long-life; I have yet to experience running out of charge either with the earbuds themselves or with the case. I typically use these a few hours a day and charge the case every few weeks.* I reserve my opinion about using these earbuds on a phone call because I haven't taken a call. However, I have noticed that when my phone rings, the ringtone sounds tinny. This doesn't bode well for calls, although voices - such as audiobooks and podcasts - have a good sound.After two months of use, I recommend these earbuds and would likely buy them again (e.g., should I lose this pair). However, I paid $20 less than the current list price - a $60 purchase - and found it a very good deal. At $80, a consumer might shop a little more and possibly consider their device (Apple v. Android) and preference for better noise cancellation. Nonetheless, the average listener will be satisfied with the purchase even at the higher price point.","Reviewed in the United States January 5, 2022",AGIDTSAC6QLWO5LSJBIZ5CYRG6IA,1,3,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.16211692395654656,0.4744654088050314,Neutral
R1H9WQM7P0JUI,B093SLWMS7,"4.0 out of 5 stars Incredible base, great noise cancellation, needs mute function",Scoobi_FreeBSD,4,"These are my 1st attempt at using an ear bud-style audio device since trying the wired bluetooth kind probably 5 years ago; those had an ear hook wrapped around my ear to hold them in. Other ear buds I've tried would not stay in my ears, so I've been using over-the-ear headphones.These ear buds fit my ears pretty well; the initial rubber cups that go into the ear seemed to fit pretty well; I tried 1 size up and 1 size down, actually went with 1 size up on the left ear. The buds work themselves out of my ears when I'm chewing (not sure if that's a common problem), but otherwise they stay in place fairly well when sitting at my desk (haven't tried them at the gym yet...guess I'll have to start going again).I read the reviews on the great bass response of these buds, they're all true! I was amazed at how realistic the bass was when listening to TV shows (e.g. the scene transition sound in The Big Bang Theory). Noise cancellation is also excellent; when I turn on noise cancellation with the TV on, it's almost like someone hit the mute button (of course it's not perfect and I can still hear the TV). Noise cancellation can be customized using the downloadable mobile app to cancel specific frequencies, or to pass through voice frequencies. Battery life is excellent, lasting at least 5 hours before the buds notify me with ""battery low"" every 5 minutes. One bud will konk out first and the other one several minutes later. I can use the buds with a fully-charged case for several days on a single case charge, using them a few (~2-4) hours per day. Microphones are good quality; I have not had any complaints from people I've been on calls with.The buds are controlled via capacitive touch actions on the main outer body of each bud. There are 3 actions one can perform on each bud - single tap, double tap and long press. Each action can be mapped to one of a number of actions - volume up, volume down, cycle through noise cancellation modes, initiate voice assistant (e.g. Alexa or Google Home), next track, previous track, play/pause. Single tap cannot do voice assistant, as of firmware version 02.61.The case is small, about the size of a plum. I've dropped the case with the ear buds in it a couple times, no noticeable damage, but the ear buds will fly everywhere.My only complaint is with the app and a missing ""mute"" function which can silence all audio from a paired Bluetooth device so I can hear what someone is saying. The app is reasonably user-friendly, and you essentially need it to change noise cancellation mode between all of the available modes (there's 6). Tap actions can only move you between the 3 categories - normal (off), transparency (allow certain frequencies) and noise cancellation. It would be nice if they added a mute/unmute tap action which turns off the audio I'm listening to.","Reviewed in the United States December 30, 2021",AFJPI2IAJX2PMC2LL4NMSH5DCX5Q,1,2,Color: Navy Blue,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.1139132553606238,0.42671261487050965,Neutral
R1RW0T9EBFEFFJ,B093SLWMS7,5.0 out of 5 stars Two years old and still working well,Catherine White,5,"I bought these in the summer of 2022, and as we approach the two year mark I’m still fairly happy with them. These earbuds have been my constant companions for the time I’ve had them-I wear them around the house, at the gym, in bed, at the office, and overall I’ve been super happy. They don’t have the highest quality mic or most responsive touch controls, but if you want comfort and good ANC these are great. I’ve started experiencing connectivity and charging issues in the past few weeks, but apart from that they’re holding up well and have been a solid investment.","Reviewed in the United States June 4, 2024",AEICDG5SBY64V3NUYCKXORMN2TGA,1,1,,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.31666666666666665,0.4818181818181817,Positive
R3L3HBI05Z48Q,B093SLWMS7,5.0 out of 5 stars Works great,Dayron Byrd,5,Love it!,"Reviewed in the United States July 26, 2024",AGTOYNWAIDIP66HM7EJUPJC6QJYQ,1,1,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.625,0.6,Positive
R3BHWT7QIO1DUN,B093SLWMS7,5.0 out of 5 stars Pleasantly surprised,Scott Barnes,5,This is the first noise canceling ear buds I’ve tried. I had given up trying to listen to books or podcasts during my daily walks because traffic noise drowns out everything. But these ear buds are comfortable and cancel out almost all of the noise. I still know that vehicles are passing but I can easily hear what I trying to listen to.,"Reviewed in the United States June 17, 2024",AGM33KI56TPZEQ5G65JRW6TTMRTQ,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.27083333333333337,0.4916666666666667,Positive
R374IFO2EWD4FR,B093SLWMS7,5.0 out of 5 stars Good sound,Lorena,5,My husband likes wearing these ear buds while mowing and he states they do not pick up any strange noise from the mower like some of the others do!,"Reviewed in the United States July 2, 2024",AH6YZHQOW4TN2QWNBJ2YYCOZMFRA,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,-0.0625,0.15,Neutral
R2TX81CRCMT7PN,B093SLWMS7,5.0 out of 5 stars Excellent value for the money,Danilo Pavlovic Paredes,5,"Easy to pair, excellent audio, very good quality","Reviewed in the United States July 19, 2024",AHZWARYEV72ODJDZWPPKKQVFSUFA,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.7811111111111111,0.8711111111111113,Positive
R3TCCA1ZIBDBKB,B093SLWMS7,5.0 out of 5 stars Best sound not too loud but excellent sounds,Mario Cortes,5,I don’t usually write reviews but this I had to because or the good product Anker makes the best better than apple for much lower price the sound is excellent.,"Reviewed in the United States July 4, 2024",AE6FV73RZ47MD5K3YX5LXE2ZBQKQ,1,1,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.5071428571428571,0.4642857142857143,Positive
R3FLX50ON121EC,B093SLWMS7,5.0 out of 5 stars Shocked,Tally Robbins,5,The sound quality is far beyond what I ever expected!!,"Reviewed in the United States July 13, 2024",AHLKUWXXRMKLX2MME3FBMM3YHOBQ,1,0,Color: Black,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.11458333333333333,0.6,Neutral
RA2YQEY0RPJ9M,B093SLWMS7,5.0 out of 5 stars buds,Gordon Smith,5,work great,"Reviewed in the United States July 21, 2024",AF7AOQHSPOHQPKIUKN6HWH6CFJ4A,1,0,Color: Navy Blue,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.8,0.75,Positive
RJ85ETMDGV85T,B093SLWMS7,4.0 out of 5 stars Good bang for your buck,Katie B,4,"This is my first day with them so I will update as I continue to use them.So far I’m amazed by the noise cancellation. It’s really strong especially compared to my AirPods. Although the transparency mode on them is not nearly as clean as the AirPods the noise cancellation is superior.The sound isn’t super deep or captivating it’s not crystal clear but it is really good. Music sounds much better than podcasts.These headphones are way better in mic quality than my beats or AirPods. On calls, the mic picks up really well and my family really enjoyed talking to me when I was wearing these over the other two brands I mentioned.After reading reviews, I bought these for the noise cancellation as I clean houses and need it to drown out the sound of the vacuum or carpet cleaner. I haven’t put them through that test yet but will update as soon as I get more time with them.","Reviewed in the United States February 19, 2024",AGRIWK3BWGRHEAXLIJ3S7FZZ2GNA,1,1,Color: Oat White,Soundcore by Anker Life P3 Noise Cancelling Earbuds,0.2733333333333334,0.5545833333333332,Positive
